ZIP_CODE,Load Zone,Utility
10285,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10286,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10292,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10451,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10452,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10453,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10454,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10455,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10456,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10457,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10458,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10459,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10460,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10461,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10462,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10463,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10464,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10465,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10466,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10467,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10468,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10469,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10470,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10471,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10472,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10473,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10474,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10475,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10499,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10501,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10502,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10503,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10504,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10505,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10506,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10507,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10510,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10511,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10514,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10517,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10520,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10521,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10522,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10523,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10527,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10528,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10530,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10532,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10533,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10535,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10536,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10538,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10540,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10541,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10542,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10543,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10545,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10546,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10547,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10548,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10549,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10550,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10551,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10552,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10553,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10557,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10558,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10562,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10566,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10567,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10570,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10571,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10572,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10573,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10576,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10577,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10578,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10580,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10583,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10587,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10588,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10589,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10591,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10594,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10595,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10596,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10598,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10601,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10602,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10603,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10604,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10605,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
10606,All ConEd Gas Zones,"Consolidated Edison Company of New York, Inc."
501,All NGRID Gas Zones,Niagara Mohawk Power Corporation
544,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13428,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13431,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13435,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13438,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13440,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13441,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13442,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13452,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13454,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13456,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13459,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13461,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13469,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13470,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13471,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13476,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13477,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13478,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13479,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13484,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13486,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13490,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13492,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13495,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13501,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13502,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13503,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13504,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13505,All NGRID Gas Zones,Niagara Mohawk Power Corporation
13599,All NGRID Gas Zones,Niagara Mohawk Power Corporation
14556,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14561,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14568,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14572,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14706,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14721,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14753,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14760,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14808,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14809,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14810,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14812,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14814,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14816,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14817,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14826,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14830,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14831,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14836,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14837,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14838,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14840,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14845,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14846,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14850,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14852,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14853,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14854,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14859,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14864,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14865,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14867,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14871,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14872,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14873,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14878,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14881,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14882,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14883,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14886,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14887,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14891,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14893,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14894,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14901,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14902,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14903,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14904,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14905,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13439,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13455,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13473,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13480,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13732,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13733,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13738,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13743,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13745,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13746,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13748,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13754,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13760,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13776,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13783,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13790,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13795,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13808,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13812,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13815,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13820,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13825,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13827,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13830,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13832,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13843,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13844,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13850,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13856,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13861,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13901,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13902,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13903,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13904,All NYSEG Gas Zones,New York State Electric & Gas Corporation
13905,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14008,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14012,All NYSEG Gas Zones,New York State Electric & Gas Corporation
14028,All NYSEG Gas Zones,New York State Electric & Gas Corporation
10918,All NYSEG Gas Zones,New York State Electric & Gas Corporation
